method,scenario_id,time_s,budget_fraction,selected_patch_count,eligible_patch_count,active_cell_coverage_fraction
OraclePerfectV2_B20,JILONG_EI_0059,860,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,870,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,880,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,890,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,900,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,910,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,920,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,930,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,940,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,950,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,960,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,970,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,980,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,990,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1000,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1010,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1020,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1030,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1040,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1050,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1060,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1070,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1080,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1090,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1100,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1110,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1120,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1130,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1140,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1150,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1160,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1170,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1180,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1190,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1200,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1210,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1220,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1230,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1240,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1250,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1260,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1270,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1280,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1290,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1300,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1310,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1320,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1330,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1340,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1350,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1360,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1370,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1380,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1390,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1400,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1410,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1420,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1430,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0059,1440,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,10,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,20,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,30,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,40,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,50,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,60,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,70,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,80,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,90,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,100,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,110,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,120,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,130,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,140,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,150,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,160,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,170,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,180,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,190,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,200,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,210,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,220,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,230,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,240,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,250,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,260,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,270,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,280,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,290,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,300,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,310,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,320,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,330,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,340,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,350,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,360,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,370,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,380,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,390,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,400,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,410,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,420,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,430,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,440,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,450,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,460,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,470,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,480,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,490,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,500,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,510,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,520,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,530,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,540,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,550,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,560,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,570,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,580,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,590,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,600,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,610,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,620,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,630,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,640,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,650,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,660,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,670,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,680,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,690,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,700,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,710,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,720,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,730,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,740,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,750,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,760,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,770,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,780,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,790,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,800,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,810,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,820,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,830,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,840,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,850,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,860,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,870,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,880,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,890,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,900,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,910,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,920,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,930,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,940,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,950,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,960,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,970,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,980,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,990,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1000,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1010,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1020,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1030,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1040,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1050,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1060,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1070,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1080,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1090,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1100,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1110,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1120,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1130,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1140,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1150,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1160,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1170,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1180,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1190,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1200,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1210,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1220,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1230,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1240,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1250,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1260,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1270,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1280,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1290,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1300,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1310,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1320,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1330,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1340,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1350,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1360,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1370,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1380,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1390,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1400,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1410,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1420,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1430,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0069,1440,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,10,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,20,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,30,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,40,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,50,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,60,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,70,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,80,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,90,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,100,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,110,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,120,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,130,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,140,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,150,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,160,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,170,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,180,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,190,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,200,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,210,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,220,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,230,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,240,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,250,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,260,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,270,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,280,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,290,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,300,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,310,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,320,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,330,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,340,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,350,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,360,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,370,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,380,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,390,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,400,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,410,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,420,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,430,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,440,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,450,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,460,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,470,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,480,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,490,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,500,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,510,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,520,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,530,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,540,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,550,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,560,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,570,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,580,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,590,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,600,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,610,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,620,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,630,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,640,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,650,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,660,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,670,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,680,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,690,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,700,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,710,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,720,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,730,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,740,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,750,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,760,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,770,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,780,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,790,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,800,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,810,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,820,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,830,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,840,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,850,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,860,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,870,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,880,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,890,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,900,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,910,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,920,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,930,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,940,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,950,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,960,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,970,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,980,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,990,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1000,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1010,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1020,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1030,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1040,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1050,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1060,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1070,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1080,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1090,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1100,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1110,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1120,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1130,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1140,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1150,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1160,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1170,0.2,37,182,0.21546660949069998
OraclePerfectV2_B20,JILONG_EI_0079,1180,0.2,37,182,0.21546660949069998
